order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,country,payment_method,order_status,order_timestamp
ORD-102161,CUST-11259,PROD-1025,Jacket,Apparel,3,207.24,621.72,Spain,Credit Card,Shipped,2026-01-05 12:57:34
ORD-107382,CUST-12315,PROD-1120,Python Handbook,Books,2,39.59,79.18,United States,Credit Card,Completed,2026-01-05 13:37:06
ORD-108168,CUST-10685,PROD-1071,Vacuum Cleaner,Home,1,193.3,193.3,Canada,Debit Card,Completed,2026-01-05 14:06:07
ORD-105265,CUST-10209,PROD-1046,Running Shoes,Apparel,1,88.48,88.48,United States,Debit Card,Completed,2026-01-05 14:16:33
ORD-107301,CUST-10873,PROD-1123,Desk Lamp,Home,1,190.42,190.42,Spain,Credit Card,Completed,2026-01-05 14:43:59
ORD-109522,CUST-11359,PROD-1142,Python Handbook,Books,5,58.99,294.95,Mexico,Debit Card,Processing,2026-01-05 17:19:11
ORD-105674,CUST-10759,PROD-1061,Data Engineering Guide,Books,1,19.89,19.89,Canada,Bank Transfer,Completed,2026-01-05 18:11:26
ORD-106793,CUST-10902,PROD-1034,Air Fryer,Home,3,44.83,134.49,United Kingdom,PayPal,Shipped,2026-01-05 18:28:33
ORD-106286,CUST-10759,PROD-1033,Training Gloves,Sports,1,217.5,217.5,Canada,Credit Card,Completed,2026-01-05 18:47:48
ORD-107522,CUST-10796,PROD-1121,Jacket,Apparel,4,68.34,273.36,Mexico,Digital Wallet,Completed,2026-01-05 19:31:02
ORD-101135,CUST-10339,PROD-1078,Bluetooth Speaker,Electronics,1,788.93,788.93,Mexico,Credit Card,Completed,2026-01-05 21:23:24
ORD-100316,CUST-10127,PROD-1092,Coffee Maker,Home,5,171.86,859.3,Mexico,Debit Card,Completed,2026-01-05 21:39:45
ORD-109257,CUST-12337,PROD-1110,Bluetooth Speaker,Electronics,2,454.73,909.46,Canada,Credit Card,Cancelled,2026-01-05 21:52:41
ORD-109680,CUST-11527,PROD-1107,T-Shirt,Apparel,1,99.35,99.35,Brazil,Credit Card,Completed,2026-01-05 23:12:13
ORD-103293,CUST-11581,PROD-1047,Jacket,Apparel,1,129.01,129.01,Mexico,Credit Card,Shipped,2026-01-06 00:33:38
ORD-102774,CUST-10343,PROD-1025,T-Shirt,Apparel,1,93.06,93.06,United States,Debit Card,Cancelled,2026-01-06 00:42:25
ORD-102613,CUST-10591,PROD-1038,Resistance Bands,Sports,2,211.36,422.72,Spain,Credit Card,Shipped,2026-01-06 01:47:42
ORD-106974,CUST-10928,PROD-1101,T-Shirt,Apparel,1,32.71,32.71,United States,Debit Card,Completed,2026-01-06 02:03:48
ORD-101971,CUST-10991,PROD-1071,Resistance Bands,Sports,2,176.87,353.74,United States,PayPal,Processing,2026-01-06 02:44:43
ORD-103977,CUST-12114,PROD-1047,Hoodie,Apparel,3,102.56,307.68,Canada,Credit Card,Completed,2026-01-06 02:48:07
ORD-102099,CUST-10479,PROD-1114,Vacuum Cleaner,Home,1,420.56,420.56,Mexico,Debit Card,Shipped,2026-01-06 03:56:45
ORD-102680,CUST-11753,PROD-1114,Wireless Headphones,Electronics,1,110.24,110.24,United States,Credit Card,Completed,2026-01-06 04:03:33
ORD-102839,CUST-10408,PROD-1017,Desk Lamp,Home,2,425.15,850.3,Canada,Credit Card,Shipped,2026-01-06 04:11:46
ORD-103472,CUST-11579,PROD-1055,Running Shoes,Apparel,2,67.78,135.56,United States,Credit Card,Shipped,2026-01-06 04:55:38
ORD-100837,CUST-11178,PROD-1039,Air Fryer,Home,1,232.82,232.82,Mexico,Debit Card,Completed,2026-01-06 04:56:11
ORD-102566,CUST-10619,PROD-1018,USB-C Hub,Electronics,1,293.38,293.38,Brazil,Debit Card,Completed,2026-01-06 05:03:50
ORD-102413,CUST-10596,PROD-1013,Wireless Headphones,Electronics,2,660.17,1320.34,Mexico,Credit Card,Completed,2026-01-06 05:05:30
ORD-108145,CUST-12365,PROD-1036,Mechanical Keyboard,Electronics,2,808.89,1617.78,Spain,PayPal,Cancelled,2026-01-06 06:15:02
ORD-107616,CUST-11295,PROD-1039,Vacuum Cleaner,Home,3,250.64,751.92,United States,Bank Transfer,Completed,2026-01-06 06:54:39
ORD-100586,CUST-12242,PROD-1103,Wireless Headphones,Electronics,4,898.01,3592.04,Mexico,Credit Card,Completed,2026-01-06 08:55:32
ORD-109426,CUST-12282,PROD-1111,Desk Lamp,Home,1,66.53,66.53,Mexico,Debit Card,Completed,2026-01-06 09:09:34
ORD-103252,CUST-11691,PROD-1060,Jacket,Apparel,1,150.77,150.77,Canada,Credit Card,Processing,2026-01-06 09:17:37
ORD-106724,CUST-10277,PROD-1131,Hoodie,Apparel,5,174.74,873.7,Spain,Digital Wallet,Completed,2026-01-06 11:42:14
ORD-105129,CUST-11314,PROD-1007,Sports Bottle,Sports,1,54.01,54.01,Brazil,Debit Card,Processing,2026-01-06 15:16:38
ORD-102173,CUST-11667,PROD-1097,Resistance Bands,Sports,3,138.76,416.28,Mexico,Credit Card,Completed,2026-01-06 16:18:17
ORD-100486,CUST-10231,PROD-1023,Wireless Headphones,Electronics,1,690.27,690.27,United Kingdom,PayPal,Processing,2026-01-06 16:46:19
ORD-109372,CUST-11454,PROD-1057,Wireless Headphones,Electronics,3,598.57,1795.71,Brazil,Debit Card,Completed,2026-01-06 17:07:08
ORD-104591,CUST-10893,PROD-1049,Smart Watch,Electronics,2,279.44,558.88,United States,Credit Card,Completed,2026-01-06 17:43:10
ORD-108542,CUST-12135,PROD-1040,Resistance Bands,Sports,2,39.23,78.46,United States,PayPal,Completed,2026-01-06 18:03:00
ORD-105485,CUST-11817,PROD-1097,Kafka in Action,Books,3,77.67,233.01,United States,Credit Card,Processing,2026-01-06 18:42:08
ORD-108245,CUST-11256,PROD-1025,Running Shoes,Apparel,1,84.51,84.51,Brazil,Credit Card,Completed,2026-01-06 19:25:52
ORD-103315,CUST-10162,PROD-1138,Hoodie,Apparel,1,144.23,144.23,Spain,Credit Card,Completed,2026-01-06 19:51:17
ORD-100781,CUST-10416,PROD-1015,T-Shirt,Apparel,1,27.02,27.02,United States,Debit Card,Processing,2026-01-06 19:55:39
ORD-108376,CUST-10743,PROD-1132,Wireless Headphones,Electronics,1,328.02,328.02,Mexico,PayPal,Completed,2026-01-06 20:41:56
ORD-102400,CUST-10868,PROD-1012,Desk Lamp,Home,1,57.78,57.78,Canada,Credit Card,Processing,2026-01-06 22:45:12
ORD-100745,CUST-10683,PROD-1019,SQL Mastery,Books,2,59.39,118.78,Brazil,Credit Card,Completed,2026-01-06 22:48:21
ORD-101882,CUST-11881,PROD-1002,Hoodie,Apparel,2,200.11,400.22,Brazil,PayPal,Shipped,2026-01-06 23:28:05
ORD-102209,CUST-12451,PROD-1147,Data Engineering Guide,Books,1,63.97,63.97,Australia,Credit Card,Completed,2026-01-07 00:31:37
ORD-108868,CUST-12499,PROD-1133,Hoodie,Apparel,2,36.88,73.76,United States,Credit Card,Completed,2026-01-07 00:38:46
ORD-104726,CUST-10657,PROD-1040,Data Engineering Guide,Books,2,30.35,60.7,Mexico,Credit Card,Completed,2026-01-07 03:00:02
ORD-109317,CUST-11478,PROD-1065,Air Fryer,Home,1,161.64,161.64,United States,Digital Wallet,Cancelled,2026-01-07 04:30:11
ORD-104394,CUST-10522,PROD-1097,SQL Mastery,Books,1,31.86,31.86,United States,Credit Card,Completed,2026-01-07 06:26:54
ORD-108314,CUST-11300,PROD-1053,Air Fryer,Home,2,111.71,223.42,Australia,Bank Transfer,Shipped,2026-01-07 07:09:33
ORD-109335,CUST-12329,PROD-1090,USB-C Hub,Electronics,3,710.43,2131.29,Australia,Credit Card,Completed,2026-01-07 07:35:38
ORD-109074,CUST-10686,PROD-1139,Air Fryer,Home,2,363.49,726.98,United States,Debit Card,Shipped,2026-01-07 08:18:52
ORD-102124,CUST-10759,PROD-1121,Kafka in Action,Books,1,29.89,29.89,Australia,Digital Wallet,Completed,2026-01-07 08:44:00
ORD-102697,CUST-12298,PROD-1146,Desk Lamp,Home,3,326.02,978.06,United Kingdom,Credit Card,Completed,2026-01-07 08:51:38
ORD-107090,CUST-10931,PROD-1121,Mechanical Keyboard,Electronics,1,259.98,259.98,Mexico,Credit Card,Completed,2026-01-07 09:15:49
ORD-107470,CUST-10611,PROD-1001,Dumbbell Set,Sports,1,43.94,43.94,Australia,Digital Wallet,Completed,2026-01-07 09:33:47
ORD-107817,CUST-12338,PROD-1002,SQL Mastery,Books,1,12.73,12.73,Canada,Debit Card,Completed,2026-01-07 09:50:51
ORD-109593,CUST-10028,PROD-1107,Kitchen Scale,Home,2,414.07,828.14,Germany,PayPal,Shipped,2026-01-07 10:15:19
ORD-101316,CUST-12090,PROD-1071,Hoodie,Apparel,1,172.66,172.66,United States,Credit Card,Shipped,2026-01-07 11:30:29
ORD-101233,CUST-10810,PROD-1020,Wireless Headphones,Electronics,2,365.03,730.06,Mexico,Credit Card,Processing,2026-01-07 13:07:43
ORD-105765,CUST-10335,PROD-1109,Dumbbell Set,Sports,1,99.87,99.87,United States,Credit Card,Cancelled,2026-01-07 13:15:06
ORD-100128,CUST-10653,PROD-1021,Mechanical Keyboard,Electronics,5,715,3575,Germany,Debit Card,Shipped,2026-01-07 13:29:54
ORD-104419,CUST-10705,PROD-1097,USB-C Hub,Electronics,1,399.77,399.77,Mexico,Digital Wallet,Completed,2026-01-07 14:01:29
ORD-100206,CUST-10460,PROD-1148,Bluetooth Speaker,Electronics,1,877.75,877.75,Mexico,Debit Card,Completed,2026-01-07 16:46:55
ORD-109336,CUST-11190,PROD-1061,Jeans,Apparel,2,121.78,243.56,Spain,PayPal,Completed,2026-01-07 17:08:05
ORD-102854,CUST-11196,PROD-1106,USB-C Hub,Electronics,1,125.9,125.9,Canada,Credit Card,Completed,2026-01-07 17:23:17
ORD-101900,CUST-12104,PROD-1125,Hoodie,Apparel,1,110.85,110.85,United States,Credit Card,Completed,2026-01-07 18:16:52
ORD-102420,CUST-11842,PROD-1078,USB-C Hub,Electronics,2,457.53,915.06,Canada,PayPal,Completed,2026-01-07 18:38:44
ORD-104677,CUST-11543,PROD-1040,SQL Mastery,Books,3,10.49,31.47,Germany,Bank Transfer,Processing,2026-01-07 18:51:33
ORD-102555,CUST-11670,PROD-1110,Python Handbook,Books,3,77.99,233.97,United Kingdom,Debit Card,Completed,2026-01-07 19:08:29
ORD-107714,CUST-10663,PROD-1077,Wireless Headphones,Electronics,2,335.4,670.8,Spain,Credit Card,Completed,2026-01-07 19:17:40
ORD-106339,CUST-10101,PROD-1134,Kitchen Scale,Home,1,422.78,422.78,Mexico,Debit Card,Cancelled,2026-01-07 20:03:16
ORD-106517,CUST-10290,PROD-1071,Training Gloves,Sports,1,154.42,154.42,Spain,Debit Card,Shipped,2026-01-07 20:08:13
ORD-108230,CUST-11147,PROD-1108,Bluetooth Speaker,Electronics,2,555.6,1111.2,United Kingdom,Digital Wallet,Completed,2026-01-07 20:08:50
ORD-101050,CUST-11724,PROD-1053,Dumbbell Set,Sports,4,195.76,783.04,Mexico,PayPal,Completed,2026-01-07 20:18:11
ORD-104208,CUST-10840,PROD-1066,USB-C Hub,Electronics,5,369.95,1849.75,Canada,Digital Wallet,Cancelled,2026-01-07 20:46:00
ORD-106029,CUST-11093,PROD-1109,Smart Watch,Electronics,1,682.78,682.78,Brazil,Debit Card,Completed,2026-01-07 21:24:11
ORD-107333,CUST-10775,PROD-1105,Running Shoes,Apparel,1,138.65,138.65,United States,PayPal,Completed,2026-01-07 21:32:31
ORD-103087,CUST-10096,PROD-1071,Mechanical Keyboard,Electronics,1,784.18,784.18,Spain,Bank Transfer,Completed,2026-01-07 21:59:33
ORD-102632,CUST-11231,PROD-1090,USB-C Hub,Electronics,1,481.61,481.61,Germany,Bank Transfer,Completed,2026-01-07 22:10:40
ORD-103002,CUST-12323,PROD-1076,Bluetooth Speaker,Electronics,1,834.96,834.96,Mexico,Credit Card,Shipped,2026-01-07 22:45:28
ORD-103109,CUST-10489,PROD-1141,Hoodie,Apparel,1,78.66,78.66,United Kingdom,Credit Card,Processing,2026-01-07 23:06:33
ORD-109611,CUST-10214,PROD-1027,Wireless Headphones,Electronics,2,543.67,1087.34,Mexico,Credit Card,Cancelled,2026-01-08 00:26:19
ORD-108311,CUST-12167,PROD-1023,Smart Watch,Electronics,5,401.03,2005.15,United States,Digital Wallet,Completed,2026-01-08 00:27:52
ORD-101645,CUST-11358,PROD-1012,Training Gloves,Sports,2,48.43,96.86,United States,Credit Card,Processing,2026-01-08 00:47:27
ORD-102123,CUST-12184,PROD-1054,Kitchen Scale,Home,3,393.11,1179.33,Canada,Debit Card,Processing,2026-01-08 01:17:29
ORD-107326,CUST-12366,PROD-1008,USB-C Hub,Electronics,4,826.54,3306.16,United States,Credit Card,Shipped,2026-01-08 01:35:45
ORD-109381,CUST-10835,PROD-1074,Desk Lamp,Home,3,150.17,450.51,United States,Credit Card,Completed,2026-01-08 02:52:22
ORD-109225,CUST-12098,PROD-1092,Cloud Computing Basics,Books,1,73.2,73.2,Brazil,PayPal,Completed,2026-01-08 03:23:18
ORD-107348,CUST-10214,PROD-1037,Training Gloves,Sports,1,190.79,190.79,Mexico,Credit Card,Completed,2026-01-08 03:32:59
ORD-107865,CUST-10194,PROD-1109,Data Engineering Guide,Books,2,61.48,122.96,Mexico,Credit Card,Completed,2026-01-08 03:44:59
ORD-108402,CUST-10078,PROD-1067,Jeans,Apparel,1,65.13,65.13,United Kingdom,PayPal,Completed,2026-01-08 03:58:02
ORD-101424,CUST-11675,PROD-1037,Python Handbook,Books,1,10.07,10.07,Brazil,Bank Transfer,Completed,2026-01-08 04:07:22
ORD-106322,CUST-11387,PROD-1017,T-Shirt,Apparel,1,182.91,182.91,United Kingdom,Debit Card,Shipped,2026-01-08 04:39:14
ORD-100867,CUST-10145,PROD-1132,Bluetooth Speaker,Electronics,1,537.58,537.58,United Kingdom,PayPal,Completed,2026-01-08 04:44:12
ORD-100672,CUST-10622,PROD-1089,Mechanical Keyboard,Electronics,1,150.62,150.62,Australia,Bank Transfer,Completed,2026-01-08 05:15:37
ORD-104276,CUST-12241,PROD-1064,Coffee Maker,Home,1,76.5,76.5,United States,Credit Card,Completed,2026-01-08 05:45:09
ORD-106587,CUST-10764,PROD-1039,Smart Watch,Electronics,2,352.99,705.98,Mexico,Debit Card,Cancelled,2026-01-08 05:54:46
ORD-102296,CUST-10725,PROD-1085,Wireless Headphones,Electronics,2,775.7,1551.4,Mexico,Debit Card,Shipped,2026-01-08 06:21:38
ORD-109414,CUST-10086,PROD-1094,Vacuum Cleaner,Home,2,372.37,744.74,Canada,Debit Card,Processing,2026-01-08 07:49:53
ORD-104199,CUST-12221,PROD-1102,Running Shoes,Apparel,1,129.77,129.77,Mexico,PayPal,Processing,2026-01-08 08:15:14
ORD-109421,CUST-11654,PROD-1035,Jeans,Apparel,1,197.71,197.71,Mexico,Digital Wallet,Cancelled,2026-01-08 08:29:01
ORD-105167,CUST-12406,PROD-1122,Bluetooth Speaker,Electronics,2,820.99,1641.98,Brazil,Credit Card,Completed,2026-01-08 08:45:56
ORD-102020,CUST-12319,PROD-1128,Python Handbook,Books,1,13.74,13.74,Brazil,Credit Card,Cancelled,2026-01-08 09:14:21
ORD-104128,CUST-11774,PROD-1070,Kitchen Scale,Home,1,244.81,244.81,Mexico,Debit Card,Completed,2026-01-08 09:19:41
ORD-109868,CUST-11879,PROD-1078,Cloud Computing Basics,Books,2,11.95,23.9,Spain,Credit Card,Completed,2026-01-08 09:39:30
ORD-107698,CUST-12412,PROD-1038,Desk Lamp,Home,1,180.13,180.13,Mexico,Credit Card,Completed,2026-01-08 10:09:22
ORD-108048,CUST-10335,PROD-1062,Training Gloves,Sports,1,241.17,241.17,Mexico,Credit Card,Completed,2026-01-08 11:35:58
ORD-100249,CUST-11884,PROD-1072,Training Gloves,Sports,3,236.38,709.14,United States,Debit Card,Completed,2026-01-08 13:12:49
ORD-104378,CUST-10486,PROD-1128,Mechanical Keyboard,Electronics,1,874.46,874.46,Canada,Credit Card,Completed,2026-01-08 13:45:49
ORD-103098,CUST-10969,PROD-1148,USB-C Hub,Electronics,2,300.74,601.48,Mexico,Credit Card,Completed,2026-01-08 14:31:27
ORD-104927,CUST-10342,PROD-1133,Mechanical Keyboard,Electronics,1,406.19,406.19,Australia,Debit Card,Cancelled,2026-01-08 14:40:25
ORD-101734,CUST-10195,PROD-1102,USB-C Hub,Electronics,2,308.77,617.54,Brazil,PayPal,Completed,2026-01-08 15:12:19
ORD-108361,CUST-10342,PROD-1017,Mechanical Keyboard,Electronics,1,321.27,321.27,Mexico,Digital Wallet,Completed,2026-01-08 15:55:05
ORD-100247,CUST-10015,PROD-1021,Data Engineering Guide,Books,1,17.3,17.3,United Kingdom,Debit Card,Cancelled,2026-01-08 16:07:38
ORD-109899,CUST-11062,PROD-1076,USB-C Hub,Electronics,1,577.9,577.9,Mexico,Credit Card,Completed,2026-01-08 17:29:53
ORD-104284,CUST-11377,PROD-1047,Running Shoes,Apparel,1,110.53,110.53,Mexico,Credit Card,Cancelled,2026-01-08 17:48:29
ORD-108348,CUST-10710,PROD-1055,Air Fryer,Home,2,229.25,458.5,Mexico,Credit Card,Completed,2026-01-08 18:16:08
ORD-107289,CUST-11745,PROD-1110,Training Gloves,Sports,2,178.9,357.8,United States,Debit Card,Processing,2026-01-08 19:31:55
ORD-107766,CUST-10537,PROD-1064,Desk Lamp,Home,5,29.97,149.85,United States,Credit Card,Cancelled,2026-01-08 20:16:27
ORD-102894,CUST-11043,PROD-1103,Mechanical Keyboard,Electronics,2,356.44,712.88,Germany,Debit Card,Cancelled,2026-01-08 20:24:47
ORD-106278,CUST-10377,PROD-1012,Resistance Bands,Sports,1,165.82,165.82,United States,Credit Card,Completed,2026-01-08 20:40:11
ORD-104711,CUST-10157,PROD-1004,Coffee Maker,Home,1,198.05,198.05,Mexico,Debit Card,Processing,2026-01-08 21:27:59
ORD-105237,CUST-12164,PROD-1126,Hoodie,Apparel,2,128.88,257.76,Australia,Credit Card,Completed,2026-01-08 21:36:15
ORD-106066,CUST-11090,PROD-1104,Air Fryer,Home,3,38.29,114.87,United States,Debit Card,Completed,2026-01-08 21:49:19
ORD-105048,CUST-11851,PROD-1120,Vacuum Cleaner,Home,3,404.63,1213.89,Canada,Debit Card,Completed,2026-01-08 22:09:47
ORD-107157,CUST-11099,PROD-1060,Air Fryer,Home,1,77.01,77.01,Brazil,Debit Card,Shipped,2026-01-08 23:58:25
ORD-100539,CUST-12323,PROD-1065,Bluetooth Speaker,Electronics,1,561.01,561.01,Brazil,Digital Wallet,Completed,2026-01-09 00:13:11
ORD-107757,CUST-10978,PROD-1006,Data Engineering Guide,Books,2,59.49,118.98,Brazil,Debit Card,Completed,2026-01-09 00:15:40
ORD-102334,CUST-10394,PROD-1025,Bluetooth Speaker,Electronics,1,215.17,215.17,United States,Credit Card,Completed,2026-01-09 00:42:17
ORD-100301,CUST-10935,PROD-1110,Jacket,Apparel,1,212.1,212.1,United States,Credit Card,Processing,2026-01-09 00:43:04
ORD-102347,CUST-10005,PROD-1136,Vacuum Cleaner,Home,2,49.85,99.7,United States,Credit Card,Completed,2026-01-09 01:03:09
ORD-101771,CUST-11801,PROD-1110,Resistance Bands,Sports,1,30.61,30.61,United States,Credit Card,Completed,2026-01-09 01:31:55
ORD-102073,CUST-11361,PROD-1094,Training Gloves,Sports,3,86.85,260.55,United Kingdom,Digital Wallet,Completed,2026-01-09 01:54:52
ORD-107729,CUST-12353,PROD-1074,Jeans,Apparel,1,155.88,155.88,Mexico,Credit Card,Completed,2026-01-09 02:05:39
ORD-105016,CUST-11347,PROD-1007,Smart Watch,Electronics,2,644.33,1288.66,United States,Credit Card,Completed,2026-01-09 02:15:24
ORD-103246,CUST-11006,PROD-1080,Hoodie,Apparel,1,200.14,200.14,Canada,Digital Wallet,Completed,2026-01-09 02:32:38
ORD-101418,CUST-11643,PROD-1047,Vacuum Cleaner,Home,1,302.31,302.31,Mexico,Debit Card,Shipped,2026-01-09 02:56:28
ORD-106467,CUST-11188,PROD-1087,Wireless Headphones,Electronics,1,843.17,843.17,Mexico,Credit Card,Processing,2026-01-09 03:53:03
ORD-101307,CUST-12151,PROD-1040,Yoga Mat,Sports,1,131.74,131.74,United States,Credit Card,Shipped,2026-01-09 04:09:46
ORD-109630,CUST-10502,PROD-1104,Wireless Headphones,Electronics,1,584.26,584.26,United States,Bank Transfer,Completed,2026-01-09 05:00:46
ORD-100467,CUST-12358,PROD-1058,Training Gloves,Sports,2,258.37,516.74,Canada,Debit Card,Processing,2026-01-09 05:17:41
ORD-101706,CUST-10321,PROD-1109,Jeans,Apparel,3,29.82,89.46,Mexico,Credit Card,Cancelled,2026-01-09 05:59:17
ORD-101253,CUST-10101,PROD-1144,Bluetooth Speaker,Electronics,2,630.43,1260.86,United Kingdom,Credit Card,Completed,2026-01-09 06:45:03
ORD-104231,CUST-11337,PROD-1132,T-Shirt,Apparel,3,40.16,120.48,Germany,Credit Card,Cancelled,2026-01-09 06:49:01
ORD-103801,CUST-10483,PROD-1036,Data Engineering Guide,Books,1,74.57,74.57,Mexico,PayPal,Cancelled,2026-01-09 07:19:10
ORD-101808,CUST-12487,PROD-1011,Wireless Headphones,Electronics,1,770.95,770.95,United States,Digital Wallet,Completed,2026-01-09 07:22:44
ORD-100641,CUST-11259,PROD-1018,Kitchen Scale,Home,1,442.17,442.17,Spain,Digital Wallet,Cancelled,2026-01-09 07:50:40
ORD-106119,CUST-10625,PROD-1135,Jacket,Apparel,1,177.47,177.47,United States,Debit Card,Processing,2026-01-09 07:57:26
ORD-100179,CUST-10393,PROD-1124,Smart Watch,Electronics,1,388.28,388.28,United States,Credit Card,Completed,2026-01-09 08:01:38
ORD-101382,CUST-10007,PROD-1098,SQL Mastery,Books,1,52.76,52.76,United Kingdom,Credit Card,Completed,2026-01-09 08:14:48
ORD-104026,CUST-10560,PROD-1033,Kitchen Scale,Home,5,244.55,1222.75,Australia,Credit Card,Shipped,2026-01-09 08:33:33
ORD-106626,CUST-11390,PROD-1047,Training Gloves,Sports,1,220.56,220.56,Spain,Debit Card,Completed,2026-01-09 08:40:17
ORD-101114,CUST-10514,PROD-1075,Jeans,Apparel,1,215.77,215.77,Brazil,Debit Card,Completed,2026-01-09 08:56:54
ORD-107724,CUST-12333,PROD-1038,Cloud Computing Basics,Books,1,39.19,39.19,Mexico,PayPal,Completed,2026-01-09 09:04:48
ORD-102032,CUST-10914,PROD-1013,Vacuum Cleaner,Home,1,321.81,321.81,Mexico,Credit Card,Completed,2026-01-09 09:46:42
ORD-108144,CUST-11437,PROD-1038,Data Engineering Guide,Books,3,16.76,50.28,Mexico,PayPal,Completed,2026-01-09 10:22:33
ORD-101892,CUST-11762,PROD-1112,Sports Bottle,Sports,5,262.27,1311.35,Spain,Debit Card,Cancelled,2026-01-09 10:35:17
ORD-103380,CUST-10253,PROD-1104,Vacuum Cleaner,Home,1,303.59,303.59,Canada,Credit Card,Completed,2026-01-09 11:16:42
ORD-105091,CUST-10712,PROD-1077,Bluetooth Speaker,Electronics,1,675.75,675.75,United States,Debit Card,Processing,2026-01-09 11:32:24
ORD-106450,CUST-10121,PROD-1006,Yoga Mat,Sports,1,258.24,258.24,United States,PayPal,Completed,2026-01-09 11:37:03
ORD-109739,CUST-11774,PROD-1095,T-Shirt,Apparel,1,179.33,179.33,United States,Credit Card,Cancelled,2026-01-09 12:01:40
ORD-109696,CUST-11466,PROD-1028,Mechanical Keyboard,Electronics,1,744.9,744.9,United States,Credit Card,Completed,2026-01-09 12:24:04
ORD-106947,CUST-12177,PROD-1048,USB-C Hub,Electronics,4,124.49,497.96,United States,Bank Transfer,Completed,2026-01-09 12:34:35
ORD-100957,CUST-11400,PROD-1072,Smart Watch,Electronics,1,835.43,835.43,Mexico,Credit Card,Completed,2026-01-09 13:02:17
ORD-103105,CUST-12266,PROD-1138,Vacuum Cleaner,Home,3,238.52,715.56,United States,Debit Card,Completed,2026-01-09 13:09:13
ORD-105473,CUST-11662,PROD-1040,Resistance Bands,Sports,1,72.25,72.25,Australia,Digital Wallet,Processing,2026-01-09 13:10:32
ORD-106993,CUST-10737,PROD-1057,USB-C Hub,Electronics,2,734.07,1468.14,United States,Digital Wallet,Completed,2026-01-09 13:31:52
ORD-105390,CUST-11896,PROD-1045,Mechanical Keyboard,Electronics,3,587.75,1763.25,United States,Debit Card,Processing,2026-01-09 13:50:22
ORD-101955,CUST-11044,PROD-1042,Python Handbook,Books,4,50.57,202.28,Mexico,Credit Card,Processing,2026-01-09 14:07:38
ORD-108724,CUST-11566,PROD-1053,Yoga Mat,Sports,1,287.77,287.77,Mexico,Credit Card,Completed,2026-01-09 14:11:18
ORD-105579,CUST-11422,PROD-1139,Vacuum Cleaner,Home,1,192.91,192.91,Spain,Credit Card,Shipped,2026-01-09 14:40:43
ORD-101931,CUST-11089,PROD-1087,Running Shoes,Apparel,4,42.86,171.44,United Kingdom,Digital Wallet,Shipped,2026-01-09 15:29:53
ORD-108395,CUST-11494,PROD-1140,Training Gloves,Sports,1,197.4,197.4,United States,PayPal,Completed,2026-01-09 15:35:11
ORD-105753,CUST-11433,PROD-1063,Yoga Mat,Sports,1,96.74,96.74,Brazil,Credit Card,Completed,2026-01-09 15:44:18
ORD-100334,CUST-12077,PROD-1011,Mechanical Keyboard,Electronics,1,821.76,821.76,Brazil,Digital Wallet,Completed,2026-01-09 15:47:17
